,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
AMAT,0.5312627323581329,0.6584402916114243,0.3353706144885521,0.40395970784727125,0.4178046340121378,0.017293434456769098,0.1070503094321101,0.6752798457244625,0.4762132964474649,0.4511350162746513,1.0,0.40533755595933907,0.7980602667591207,-0.0001485246203662508,0.2916964827494679,0.47716541370780163,0.3052592936767524,0.1750688560015645,0.2746912406944467,0.3491321781771972,0.6415442525399353,0.6131037910391107,0.3914925718558859,0.31448017669967054,0.3800590476393781,0.3285678841071219,0.16138276454783082,0.37091344447693003,0.3542694318486559,0.2655846788752705,0.5165296705838458,0.32904126362631536,0.42538983391334534,0.43630420825885274,0.3793334407995189,0.330581914579336,0.16170299363641935,0.10187892600579508,0.17973185567661662,0.4003092286095904,0.2091750102259016,0.03729166900403679,0.4339705603072617,0.2863571359347549,0.2778190292860216,0.031007107254010565,0.6555464574340722,0.27444272451468515,0.4227842933910075,0.2090795853448202,0.4672635990638429,0.49539480833654653,0.301347413505757,0.09731555171965368,0.8745279457927443,-0.03526443880552142,0.9053160928240793,0.35560738497470756,0.29958621039397115,0.40470843214202573,0.6210454537862289,0.3688445108399599,0.4267653911968611,0.7188837793321151,0.5736682004455735,0.4218508734897568,0.20681864316724116,0.11461392011945057,0.3610583287510569,0.2700369432912153,0.30279244828396973,0.5912454824875603,0.7390114530510024,0.13651027066280252,0.44142386590602095,0.6219591109776064,0.33679095793029623,0.30238554084204355,0.3372573796711919,0.27554468263553994,0.3212563798830812,0.019184964760185674,0.6174410578883035,0.10895671145396575,0.41413644603065486,0.23995047964563007,0.29901345917615507,0.40949027775374536,0.645130221700867,0.36990081120717916,0.0557881703695809,0.36826427440417997,0.6835428084942355,0.349353586259618,0.2771002297594118,0.0963116339936672,0.24671363613297384,0.43177513036871673,0.054783238068759635,0.39609238348572046
ARM,0.13428922356649542,0.38194379605230677,0.4657890529098974,0.3436789091910238,0.34298481480700305,0.21362204287358988,0.1345142824324152,0.5371297196074241,0.1958654860331495,0.3241350629005524,0.40533755595933907,1.0,0.4703445277875962,0.10670482235059864,0.4231643465927282,0.38327642673690404,0.2763689377315508,0.24569707604585805,0.24337897986048806,0.376426854301178,0.3075795087841542,0.2408515033467444,0.4333992248816606,0.24465229207354333,0.2543014769228509,0.25853749763443523,0.24750435592568854,0.32553714197050704,0.23487365100909743,0.15887982175802234,0.3336602114872067,0.3790347334132657,0.10502407770953093,0.27627500095487423,0.23524183799272405,0.3571238394398292,0.24922987417806924,0.16701436532710484,0.24483389080073845,0.3725362898936203,0.319624102464792,0.07537863020772154,0.010951404447879523,0.3335787805242496,0.40931296059855554,0.3493630041824737,0.48568118124332765,0.2514438636659934,0.3435171399045604,0.340387388187905,0.3137990631429072,0.38652651400374827,0.47049052712427564,0.1807101018180642,0.4095627557391015,0.15297685141085046,0.4192370003744777,0.2110846640339777,0.24291083521201834,0.32226904255718347,0.4236990279920551,0.3911133253359827,0.3704720939014674,0.5533111615344851,0.2229780071105432,0.2019047560068446,0.3334371342496594,0.1068914109053205,0.45135439004285766,0.2441226548920026,0.04591100639277725,0.34988885613117965,0.5719959532011465,-0.0838256854293674,0.3081158970947752,0.4243924001008323,0.38869996476084345,0.3514224614392062,0.19259816026066592,0.4925677566789895,0.23358815037410738,0.1648313739200211,0.5114236752606602,0.18533810058770755,0.12579464202013124,0.1708333629223111,0.17131923189427975,0.46007352059556333,0.24566333410783703,0.31448256203375907,0.27169079578324423,0.5280607689890133,0.5526176498370297,0.35983017938775713,0.025790088248332243,0.1370633427287561,0.3412791760971632,0.14295475722981613,0.09165629329715375,0.32815703279075314
ASML,0.5322807563959071,0.65117866006446,0.3648102841678299,0.42754716472840093,0.45432008738016433,0.10920386861700891,0.14788597455152663,0.6441255129547852,0.4622253609081642,0.4798319061910501,0.7980602667591207,0.4703445277875962,1.0,0.14324665658781943,0.3685028686068779,0.5295145080524727,0.30120262091035227,0.16532094100252687,0.2977424737798459,0.45249323041227946,0.5763853914114507,0.64083402010206,0.3971346357634801,0.2772115248324554,0.4141251522411513,0.3083464451773648,0.2914452453937517,0.39484540433221754,0.3839279329604501,0.2990504071208367,0.5644976027690737,0.3640409100735184,0.35402905300852133,0.4431194929396762,0.381352850432085,0.34795980779550434,0.20830473606100244,0.16101863995221335,0.21183261034970075,0.45084692675727295,0.3284269599286789,0.10763422556699044,0.41418016396020635,0.32411115249060113,0.36264258737604954,0.12655577782762942,0.6371962415718515,0.3283167594671964,0.506283146283896,0.25647831521132597,0.4686963453463472,0.5379553583117721,0.31720381792289737,0.08638933726057464,0.8189711083547011,0.04121394250887718,0.7865901284509446,0.3780325704172891,0.29569243662229516,0.4379882806184805,0.6187877776987598,0.3570394709214406,0.41557084777724584,0.6962225463333741,0.5625054211551128,0.46314725302455984,0.24855879529043107,0.15863364606626343,0.3683468929485092,0.30042656063563417,0.43951095714550403,0.5958874719578227,0.7000763019597761,0.1338204919591459,0.3851119040647366,0.6102174170156023,0.3275488488905066,0.29065172810829476,0.31726332687572184,0.3391408338913144,0.2998138633073817,0.06257064517724262,0.6211395744901962,0.11460247809339763,0.4692524340601259,0.307404729024821,0.36209341023539016,0.39969167240620324,0.6335339399909448,0.41392614552198,0.13500187927222798,0.40073970914174,0.7102319690098104,0.3712043929172629,0.25467714784597145,0.20284200292718751,0.3211586927459761,0.4576588239819463,0.13392236235139762,0.3820088609811357
AZN,0.08991154314080593,-0.05405585968622217,0.004642817795920235,0.037883901582800375,0.05759649204706235,0.2271435597007763,0.2684187238528268,0.08472767238270099,0.0955207639138403,0.09291583862709131,-0.0001485246203662508,0.10670482235059864,0.14324665658781943,1.0,0.04988790000847067,0.1539175322349453,0.14008196014435575,0.11316639472704278,0.25416464828781304,0.1542034739392118,0.04397817462566922,0.04244417687612666,0.05443235619165489,0.07316069702016284,0.23777645236015932,0.02281987563036225,0.21015753231497028,0.010641462396458244,0.04569922166830216,0.15582007259826358,0.09517697304125129,0.16530343330307984,0.05469191590568177,0.037844352011371866,0.13391991259413616,-0.024714694211699497,0.03779733332373131,0.11320171342490354,0.1035118011994228,0.013680040429644658,0.21450727602029013,0.23580542008397176,0.058920150196409775,0.10041203309041523,0.13507106767114416,0.3056707064490971,0.06605751226681564,0.1777299305678935,0.2554838142928846,0.16550185783545995,0.060882141576887816,0.19160002840699686,0.1416370032402277,0.13100728862643965,0.06812617864623247,0.16703968822116977,-0.025300888163729298,0.16244578624831243,0.11453983815349186,0.151615849833601,0.04022827192277535,0.061567053310657954,0.03982819409322918,0.07123954493449008,-0.014502005141895287,0.011192233414296364,0.20627141254353262,0.17727182206129882,-0.012010045530643458,0.21472028853811637,0.04039390282930439,-0.026071225868746824,0.05153014513162225,0.24648265713092413,0.10312850009880074,0.018664949806301043,0.05370161381301036,0.03318835145704386,0.09477626759122884,0.11969753774013933,0.039105235634240294,0.25584125513087264,0.03861481018098167,0.19247536089288175,0.19789971704714301,0.17208706991525635,0.11524763494804025,0.0588637770509484,0.012680981272007947,0.11150984143867514,0.2721864592139479,0.0067393374731716605,0.13900309752848475,0.05691846114189085,0.1909472185113256,0.28664951279546946,0.03332675105181881,0.11371345348149119,0.278567084018437,0.03003301754822471
TEAM,0.3940454065909016,0.35016885356195304,0.3666809968745149,0.39352218119587895,0.5795647037720895,0.12930058636438083,0.1472083517292938,0.3592955039048262,0.3639553862771572,0.22882111892418505,0.2916964827494679,0.4231643465927282,0.3685028686068779,0.04988790000847067,1.0,0.5427936968628118,0.27622606816203765,0.1883318331028568,0.20315770850595705,0.3577250417841867,0.30212984732829795,0.39465494089321096,0.19010328508152904,0.23072873058555549,0.24954376890899868,0.19999497771378558,0.10361021883122128,0.3998006054039079,0.21871181425011801,0.272581158940944,0.32881289605658887,0.4544761676553084,0.20554370477159362,0.46256820583522484,0.15050995441535306,0.5357275030538149,0.23090204250441523,0.12830700344897675,0.17875408783143856,0.39807759017485134,0.16226679212801118,0.12108239396660021,0.2131361572620363,0.07956442294648192,0.28044315486402993,0.12373964123768687,0.3739048110789055,0.23108857458432028,0.3849044719019744,0.34832164675309424,0.3339425059941074,0.5164599931074337,0.3511028783427669,0.030025973704125304,0.27045635189378214,0.07166335806336456,0.262033187759754,0.17267817601730967,0.2814552272554134,0.27141029278409506,0.354703161298801,0.35040489012508064,0.3694337553511796,0.3342515998466986,0.2590514893209658,0.4462244221816627,0.21742212739481434,0.002496021963866874,0.5457285759092819,0.04712093046702642,0.32328996122166986,0.26415869560064986,0.3904293126236339,-0.021893795487361766,0.21576015217490008,0.35316219848686325,0.1328523192911056,0.2543004113847642,0.2848824991045828,0.3474817662186412,0.30055738109484503,-0.00233962091212825,0.3393491930505406,0.024030914169151724,0.1903669454486688,0.18332088610116337,0.21068657206154717,0.18492280890512758,0.3943170807345582,0.29180468807284904,0.03897832864282182,0.3863445673583403,0.3440041305659336,0.39371177981885636,0.11106581608703976,0.09875898847370426,0.330711340037544,0.5003146718956263,0.13482846543262908,0.45606591811244185
ADSK,0.5364824381798732,0.39830809588231625,0.4140031734855403,0.4268911242198447,0.42783903416663954,0.18404019410101274,0.17993514179531342,0.5026645362159358,0.4951398001861612,0.45821649584611535,0.47716541370780163,0.38327642673690404,0.5295145080524727,0.1539175322349453,0.5427936968628118,1.0,0.398625058493483,0.2650150054077744,0.2713110740687461,0.37899960999101395,0.4373196257383257,0.49987477375573836,0.3596096962681607,0.35423826894542243,0.43913391877029073,0.33805421538731895,0.2123475556462564,0.3974370198597444,0.37590339321653615,0.23803459902873447,0.4673191588078141,0.402248861237049,0.32954880770180267,0.4964623193314242,0.30012791337260697,0.4588716395954037,0.2600615188352571,0.18770740687772322,0.16378094290225784,0.40122295954249804,0.28879893336320944,0.17336811718150852,0.41298377308132295,0.3088178410541756,0.35473792730798376,0.14995379853930307,0.4383219253830702,0.3836274457811254,0.47088180529747403,0.3709343641014724,0.35036124356044746,0.562405103583975,0.39194782100677306,0.08790711168716792,0.4387039119941229,0.11090993554003242,0.42434686276836775,0.2528646384656125,0.2969375404829927,0.40308439209654173,0.4021804955408631,0.3412994156627788,0.37670903107131676,0.5273181307675393,0.34221475437506277,0.4565587532525032,0.2776950059943264,0.1623009093884249,0.467793983183454,0.30827538954036443,0.33562540592708184,0.41373617458844003,0.5186704709907163,0.13105222234432928,0.3999689077348231,0.4720079131629322,0.35179671120136896,0.38167080315186497,0.41320753546021516,0.3933995668287987,0.3015081150957753,0.12861906052372865,0.4350437127051025,0.1094999528665303,0.39962758641572416,0.3049853749692606,0.31500043693364616,0.2007530192326806,0.4828417721737073,0.43125757505027984,0.09388829325206172,0.45174478814977964,0.5178590741394675,0.3649516871927479,0.3289049649300638,0.22512844616594999,0.29134042561650036,0.5602044694221087,0.1774621590694038,0.4713686315470557
ADP,0.33469486561556444,0.13762042080135456,0.22963628541977082,0.4247895198586864,0.26102944830826325,0.30088188009160627,0.2699694176060965,0.3481126091369731,0.2799567283623677,0.33440693576933783,0.3052592936767524,0.2763689377315508,0.30120262091035227,0.14008196014435575,0.27622606816203765,0.398625058493483,1.0,0.25789127754112157,0.3020008740505831,0.2808010935152147,0.293310206806703,0.2475478953767602,0.37727666444798885,0.3187259622898692,0.4519046561260318,0.366760608552677,0.14247169333440549,0.3094625250680548,0.3023937410077012,0.31600358718611726,0.3665095025712735,0.3914499578778391,0.31218199094549426,0.29186592897928637,0.4115475960114977,0.2506235138182325,0.14791427174905736,0.1610436219113034,0.18681245817202485,0.32470078287900916,0.28249348266999613,0.2900354702866085,0.38004329825144884,0.1949784824546476,0.21629479210623906,0.19470579159332435,0.32932292216703524,0.47527849807847805,0.46925038128322355,0.2999130133452534,0.30879057171845553,0.49066742044463907,0.322239190815338,0.19304443841892477,0.3345710569905929,0.17738870189300163,0.3003979398706992,0.3210979716847346,0.2924052146879108,0.25534695302078697,0.27416512847571617,0.15859098314761857,0.25413719056465045,0.3828596223050454,0.19968992512453296,0.15954084782786151,0.13738825386391185,0.22077320380453286,0.2529699783428944,0.28371993700104253,0.16012028721420468,0.12679848767374113,0.3821348073340945,0.23342076644821416,0.3376497074764131,0.24098143614390938,0.3399056328345295,0.23568469344975493,0.7842265091953304,0.3751327772372629,0.12714300013028246,0.2311646095427853,0.33204417377966755,0.19817112055796762,0.41950547878800504,0.24796085674405363,0.36276814298768373,0.054967123490572437,0.2428287864775933,0.335652459152105,0.14663000827569045,0.12960434330390883,0.3928855512453823,0.2768110290794186,0.46274906126694515,0.18352610859442842,0.23125246033879435,0.37367671638145644,0.24730375964865497,0.3046008048254302
BKR,0.16333744653951393,0.05579730424099016,0.2535323215019605,0.06745985538788804,0.11046341408480596,0.11844224140395324,0.05407103860072591,0.22428547087206893,0.14836592319902683,0.18054834060385033,0.1750688560015645,0.24569707604585805,0.16532094100252687,0.11316639472704278,0.1883318331028568,0.2650150054077744,0.25789127754112157,1.0,0.13911029643491765,0.2207236067796445,0.18599110558377244,0.10402005892833056,0.1843724950499505,0.2975698901969473,0.24268904779608722,0.26128554822689715,0.025765588096067226,0.29495552804993974,0.16372037066396303,0.3246398999080028,0.23713143918270763,0.25761875551635194,0.16696561865571521,0.08662207568545131,0.25199443703945845,0.05320661835197363,0.14990644480599308,0.7158931831032634,0.2082527085067817,0.1725054241738221,0.1392830707783506,0.11129022960587556,0.1940176771825839,0.19617512158747272,0.14186598676246448,0.11265844882853226,0.2078498662983056,0.3730425778235872,0.29589978253393523,0.07554930978412791,0.15618711888687162,0.1972062563534988,0.17402580690087624,0.07091185888960727,0.23489606892039588,0.12129681217853068,0.18175818095385965,0.30319538101101173,0.20666836332238103,0.2937712874885651,0.22437584841895572,0.22891304809597413,0.053935613120851635,0.27494408527556574,0.10942598839359671,0.06786012345577486,0.1060220551289884,0.02268418242823556,0.11584193139510922,0.04711818925030497,0.12659922745520746,0.09172872621543987,0.23788779568421822,0.16436247373173812,0.2950666178430605,0.25961591418058055,0.3324894173398934,0.1178733231080343,0.32761248627662437,0.24341098408559578,0.20677556942710845,0.01791099778659828,0.2869557132521946,0.05409216065095548,0.18460028224281733,0.24688237864375917,0.18714972237079303,0.1345865811345371,0.1056426990085358,0.1892394361890019,0.08415714403217364,0.09630948401061859,0.28322052350256527,0.12312381157521193,0.16496095481026976,0.10764305055633214,0.29989230832887354,0.12093514861755959,0.07480250738969123,0.0842986736340476
BIIB,0.2290646111637507,0.21602730821479368,0.1558455222379136,0.16390960049968967,0.15204881379651192,0.3137672142179502,0.3770316611422637,0.2337016316107559,0.2841095063067264,0.2392710308795435,0.2746912406944467,0.24337897986048806,0.2977424737798459,0.25416464828781304,0.20315770850595705,0.2713110740687461,0.3020008740505831,0.13911029643491765,1.0,0.1916905989011754,0.2728206980675732,0.2573109345494868,0.2385189657275151,0.3651848671430882,0.3626943607431563,0.21421777866330066,0.27594503138674126,0.2745146590815096,0.34163187637866854,0.17278949961128098,0.2739143461570522,0.37209867993068385,0.27638919944759105,0.1808461233463579,0.2730796382874355,0.11641909578268839,0.07526208385531119,0.14745565363872018,0.2548523194019098,0.19881754843595606,0.14489726640357842,0.2649080369909398,0.18978580148752416,0.07541939576656634,0.28500010871545733,0.44737132078419045,0.31766433594503435,0.3914555240182652,0.3747319731660632,0.35572097373540634,0.2247689411318382,0.2816008500123,0.2630194877936681,0.14115189062615432,0.28911439666856853,0.296673061700993,0.24807407175632143,0.1962286932955766,0.29995071396134443,0.2932144075922042,0.2620668907377521,0.19106671814919687,0.19332366352064184,0.3135995859124718,0.26602252396928644,0.23529220807252468,0.24841196653745412,0.304515996767135,0.1502266645633151,0.329368967341935,0.21123463685533655,0.13463611695377944,0.2974203403013929,0.22018995943089567,0.1773886269777714,0.27579900881337005,0.25202096417768005,0.1376978321033887,0.2591442585624145,0.2752235754966902,0.11250728791996341,0.25575532517760696,0.32734760591913853,0.3202038892611647,0.3477782569955613,0.25597446924337247,0.3379807325558577,0.12467520419495824,0.2045240991408669,0.1033818194647098,0.23481743175491643,0.253185617965994,0.360541756111482,0.10805501431004655,0.2801279141062983,0.3744825351239924,0.3842826902888327,0.21341317775065824,0.34245782912971323,0.14205752788761794
BKNG,0.3461625111460961,0.31078010751321955,0.4938243228723837,0.32768734986469683,0.4071110479292807,0.03911484035382228,0.2709646453966098,0.385642114659235,0.30019728092507175,0.2905735705169223,0.3491321781771972,0.376426854301178,0.45249323041227946,0.1542034739392118,0.3577250417841867,0.37899960999101395,0.2808010935152147,0.2207236067796445,0.1916905989011754,1.0,0.3381629082238412,0.39590234137764185,0.28404117585220173,0.23440735826389686,0.3123665452980641,0.1923084124943205,0.29651264869492316,0.24772976271304198,0.33318429329591737,0.25130266661278755,0.46738380465072815,0.27594691396679144,0.298249453338986,0.2661068328668306,0.22453238266746822,0.24408794891932076,0.12439764227967166,0.18309004991725983,0.23730145977214315,0.380431922506424,0.30733516889239143,0.0386297122129543,0.24774555469975892,0.002037278911557855,0.2823050062720558,0.27123777217832007,0.36600115974470615,0.3019650757275541,0.3971674698018617,0.19280143851333706,0.24856595458361905,0.4336189304436444,0.2910605841613265,0.05016115941982915,0.3867544997951132,0.08997136597982058,0.36254069403173783,0.35278234135123004,0.2746805849919313,0.5622592122713624,0.295862456703487,0.35194367695294004,0.33311383529354155,0.3448851347879642,0.3200160527906296,0.2557844771654635,0.039418476776171794,0.1601488777212852,0.26888759745029306,0.22434223752273413,0.2514546340710155,0.31832286536023163,0.4218838045552232,0.16532453481540488,0.3047771970539426,0.3247205772504063,0.3521941237952585,0.16113460235491514,0.27457929002721637,0.3109072297724452,0.21881857859730638,0.13433491212040383,0.3875593480043107,0.10173524608797355,0.3190613000044671,0.331050349423418,0.3932671334135729,0.22469989044449554,0.3671160872198368,0.3058927680714016,0.12863499238561524,0.35224138068759325,0.3406232716065829,0.3136264478832486,0.21874623571069643,0.22240514885492127,0.3503935025994393,0.2923737013844423,-0.040107376320493444,0.3155952134587576
AVGO,0.5652124237178707,0.5190882497520127,0.32012865474739327,0.3026854564444283,0.3610898809508986,0.12439989239807403,0.15262516408167792,0.538456976454687,0.4175609064144455,0.43454944959324004,0.6415442525399353,0.3075795087841542,0.5763853914114507,0.04397817462566922,0.30212984732829795,0.4373196257383257,0.293310206806703,0.18599110558377244,0.2728206980675732,0.3381629082238412,1.0,0.5308606776138887,0.35350840141880296,0.310712866871623,0.39164454627982415,0.4234897161626419,0.19593254532644624,0.3281517647491315,0.35268445358288497,0.25685165255985054,0.47319364163647437,0.3626677027043655,0.4471181491694741,0.4018866641358101,0.2419446824494948,0.2954162661079678,0.1657591321642586,0.14913172542096925,0.19220003506107075,0.29816281705896963,0.29996894195407964,0.1024311231599874,0.3853922761731921,0.2723770018910277,0.3052844596784077,0.17317431635172606,0.5471971861563257,0.38390400331526753,0.38982258548502347,0.19248053189994135,0.3907118996238772,0.4421670290855418,0.3276121353922641,0.08332431480328953,0.6512723844202476,0.07120637477350988,0.6080605355866232,0.3298072593239227,0.30877880455954404,0.3483900714184538,0.6339250962949483,0.2485407403057267,0.36205444112074264,0.6029827498291545,0.4815845909070634,0.37622187669979895,0.20132924299514504,0.16663968984824415,0.3320028806708974,0.2629376496219437,0.28483225058390105,0.5313658305937821,0.5757894240548431,0.1551367642636176,0.3495934140421072,0.4897667990784394,0.3474942615728788,0.3410993232374655,0.2749854742887596,0.2645141842105438,0.33632600102174554,0.13727111641507825,0.48963848413306077,0.1354514133610058,0.38345939201151313,0.37964606033088394,0.30476362706369564,0.3939846774774299,0.5888088178240449,0.3465312205491383,0.058979029314713986,0.3448403054916709,0.5862723875230107,0.25002536830854893,0.30350785489182597,0.16615768731526484,0.2709770013947473,0.4035607794744672,0.13837346953817278,0.3279900578401642
CDNS,0.6406879059027905,0.6319226622684667,0.35818856078317474,0.4053576288534676,0.44007255631219633,0.025437702304929494,0.07860639435433117,0.4820753856359207,0.5162205742708965,0.4292932640402528,0.6131037910391107,0.2408515033467444,0.64083402010206,0.04244417687612666,0.39465494089321096,0.49987477375573836,0.2475478953767602,0.10402005892833056,0.2573109345494868,0.39590234137764185,0.5308606776138887,1.0,0.30184745813238395,0.22807589281792537,0.42418461927599466,0.28403570051759613,0.1480101661419608,0.2746960530846416,0.22885939729171564,0.2789013008450788,0.645735011232143,0.35683436592838386,0.3731146299865122,0.5382484262546642,0.2198293913958363,0.3875730680190938,0.16413246673875803,0.0905268041502839,0.02952666749248915,0.3748757508441705,0.2677508534747834,0.12234274358820293,0.3397885480392219,0.3169491780437079,0.3814958595634488,0.0801773245348833,0.5313308282560908,0.3282319574766556,0.3783118488538637,0.1467735902357576,0.3135939478577833,0.5559274257846736,0.3484224584017615,0.02651028547759876,0.614040028066229,0.00987600253895664,0.5815732811298288,0.38179081429416606,0.24112580310985857,0.43311330528285263,0.4832222893818113,0.32299263400945305,0.3808206939215947,0.4715616958258501,0.45727458580491787,0.5122920745821049,0.17501351866570403,0.11998328257019505,0.4274488622436627,0.3070859684849553,0.36291509731785965,0.6693691050422288,0.49378627539952213,0.26177570794123195,0.3658619093070523,0.4246547969317551,0.2608408816696633,0.4050767320929314,0.27430899239813955,0.21503637496438155,0.1910362141929362,0.12815060802256192,0.4859753104359246,0.05237094474924794,0.4730940130791126,0.305174329793053,0.2483870209794852,0.42378181912532553,0.8808887204419414,0.4275239039267382,0.08090778090370802,0.4097878650638617,0.49302169642771915,0.37718490303141844,0.28370939849751636,0.21652990039935963,0.14733675089106496,0.4654176346387742,0.08942795636551858,0.46693952761358243
CDW,0.29969507512443055,0.2546144237981737,0.28895554377117916,0.2136544257113085,0.1908026114529053,0.1383394331067907,0.12871050139764467,0.447152699121428,0.268313420117751,0.30370316388835744,0.3914925718558859,0.4333992248816606,0.3971346357634801,0.05443235619165489,0.19010328508152904,0.3596096962681607,0.37727666444798885,0.1843724950499505,0.2385189657275151,0.28404117585220173,0.35350840141880296,0.30184745813238395,1.0,0.3008536603134993,0.3810619081088848,0.5039124332440933,0.2704935089962883,0.4069073906994395,0.2863124973471359,0.2670773033428986,0.3476454044842763,0.3486498377398937,0.3227024807352771,0.286877301682418,0.3043210771783701,0.1444533328140001,0.08028953166602756,0.20849983471167544,0.17973378124723544,0.3284916347986844,0.13414726787422981,0.1348398330199523,0.3036908010160919,0.20091147711563326,0.16145583175340747,0.1059970982496631,0.3854375357580724,0.37442159050033674,0.35778057094972143,0.1643031873832973,0.2651967740004365,0.30025058105298436,0.0149634747219339,0.16773453979174552,0.43824519136898854,0.11831916579823781,0.3857648269169395,0.2712251823700419,0.25875246094022386,0.2774076301559484,0.3905901914066747,0.24173411540252157,0.255145480064947,0.4576457941355349,0.2777830610581901,0.2147969750370265,0.09604125833227967,0.14656253402074162,0.18850559307325185,0.3015768275791484,0.22817830121345364,0.24720717090793756,0.4862836922287573,0.19398920769831626,0.3142789738617034,0.3712931971386044,0.35266544548189144,0.19779994810554385,0.358857284610421,0.24893117521879177,0.12499403403831465,0.14265681194618546,0.32018713516970176,0.09510461289544267,0.33323054046459927,0.2229401809539595,0.36783962015159627,0.2588290526652877,0.31338516553162177,0.21645560362761304,0.10161353415159496,0.29511164698126013,0.4390433409294663,0.2668175910930939,0.25475349296417765,0.12020278972582533,0.21947778115395927,0.24983925949234048,0.10277726627863068,0.256444264817811
